"sim_seed","row.indices"
122755,133788
122755,602282
122755,302444
122755,852452
122755,150712
122755,528516
122755,90623
122755,663500
122755,951180
122755,691689
122755,269282
122755,724196
122755,266286
122755,361572
122755,624460
122755,957903
122755,454882
122755,74325
122755,954333
122755,917275
122755,692805
122755,73114
122755,186403
122755,463042
122755,301031
122755,651543
122755,3166
122755,727946
122755,625293
122755,55702
122755,268238
122755,237787
122755,122117
122755,772310
122755,190754
122755,980555
122755,894012
122755,865788
122755,247411
122755,323994
122755,812348
122755,401657
122755,153871
122755,786725
122755,857943
122755,449303
122755,978201
122755,943148
122755,392539
122755,358871
122755,95951
122755,695021
122755,414205
122755,211368
122755,887034
122755,727289
122755,807731
122755,592626
122755,346570
122755,67131
122755,167146
122755,629375
122755,238483
122755,26431
122755,682127
122755,997577
122755,473276
122755,329831
122755,346800
122755,304263
122755,499097
122755,737581
122755,61591
122755,285526
122755,573302
122755,335870
122755,731667
122755,720062
122755,490581
122755,101469
122755,179878
122755,578503
122755,368867
122755,105966
122755,717439
122755,669877
122755,743108
122755,426945
122755,686448
122755,528226
122755,780808
122755,884673
122755,267925
122755,233607
122755,89090
122755,711160
122755,987064
122755,420440
122755,142790
122755,686380
122755,614628
122755,194942
122755,599940
122755,338803
122755,534705
122755,195355
122755,581659
122755,460350
122755,71186
122755,213109
122755,508365
122755,848797
122755,542641
122755,231568
122755,848575
122755,547798
122755,18959
122755,679398
122755,100643
122755,435194
122755,225157
122755,636702
122755,436270
122755,414563
122755,324122
122755,222051
122755,805689
122755,352101
122755,113222
122755,80852
122755,384650
122755,245417
122755,465495
122755,798348
122755,13541
122755,613359
122755,319064
122755,22555
122755,611847
122755,803472
122755,445730
122755,504195
122755,303947
122755,642463
122755,942346
122755,245958
122755,930944
122755,697760
122755,400829
122755,5575
122755,451595
122755,603748
122755,921999
122755,114134
122755,120083
122755,268556
122755,466712
122755,310221
122755,499606
122755,70334
122755,304532
122755,231754
122755,464979
122755,22604
122755,11710
122755,6776
122755,8963
122755,812892
122755,243367
122755,393048
122755,646849
122755,914468
122755,38422
122755,438520
122755,356213
122755,18484
122755,8623
122755,877486
122755,570248
122755,475158
122755,227955
122755,227160
122755,77547
122755,691357
122755,774637
122755,646218
122755,626812
122755,291943
122755,908715
122755,825563
122755,478970
122755,647183
122755,192860
122755,974050
122755,327292
122755,301010
122755,115594
122755,840975
122755,17116
122755,386387
122755,128943
122755,291544
122755,621092
122755,609602
122755,824485
122755,271657
122755,827371
122755,267435
122755,918026
122755,539648
122755,753200
122755,535025
122755,43018
122755,963531
122755,96105
122755,913446
122755,426635
122755,226179
122755,812921
122755,21355
122755,476524
122755,890693
122755,133137
122755,308776
122755,780678
122755,211163
122755,460252
122755,641008
122755,153770
122755,390194
122755,934754
122755,350929
122755,975436
122755,124248
122755,379560
122755,37584
122755,929800
122755,627349
122755,855755
122755,39071
122755,531179
122755,65959
122755,913683
122755,41157
122755,524253
122755,967358
122755,3954
122755,161129
122755,99409
122755,184107
122755,750053
122755,467460
122755,920781
122755,381995
122755,949700
122755,606309
122755,930016
122755,179987
122755,851202
122755,286448
122755,42709
122755,75629
122755,408709
122755,503997
122755,371162
122755,846647
122755,801303
122755,65732
122755,819260
122755,330760
122755,365558
122755,221989
122755,179354
122755,150313
122755,658656
122755,872007
122755,832512
122755,994320
122755,541307
122755,78715
122755,880204
122755,563029
122755,705856
122755,251566
122755,155534
122755,693986
122755,520390
122755,646700
122755,141346
122755,281103
122755,987709
122755,799814
122755,833346
122755,916628
122755,46522
122755,555069
122755,738752
122755,599028
122755,47085
122755,543957
122755,129426
122755,779349
122755,561332
122755,764016
122755,341132
122755,716378
122755,672538
122755,156279
122755,288701
122755,838274
122755,128034
122755,787054
122755,553985
122755,149879
122755,998154
122755,928871
122755,886786
122755,435575
122755,305787
122755,342567
122755,73592
122755,789904
122755,930268
122755,292124
122755,69891
122755,883386
122755,664179
122755,957960
122755,100611
122755,440153
122755,592361
122755,25339
122755,520064
122755,744887
122755,651743
122755,577848
122755,399213
122755,154171
122755,730609
122755,948213
122755,897064
122755,793070
122755,38788
122755,376690
122755,321570
122755,321444
122755,672553
122755,928011
122755,23981
122755,262155
122755,11686
122755,737719
122755,822216
122755,363988
122755,999221
122755,47390
122755,91794
122755,24119
122755,61784
122755,899852
122755,396368
122755,88554
122755,780841
122755,680038
122755,466527
122755,16756
122755,718451
122755,759643
122755,125730
122755,122751
122755,706588
122755,948662
122755,129357
122755,102880
122755,757546
122755,204539
122755,193024
122755,81742
122755,461268
122755,580009
122755,677405
122755,310049
122755,813355
122755,670242
122755,867553
122755,490672
122755,499609
122755,344177
122755,98945
122755,393543
122755,466857
122755,206838
122755,155026
122755,949312
122755,625428
122755,683802
122755,217364
122755,707097
122755,919228
122755,3858
122755,91431
122755,740634
122755,289902
122755,461216
122755,358421
122755,574235
122755,866877
122755,488275
122755,224909
122755,374717
122755,904732
122755,525168
122755,953946
122755,290589
122755,206965
122755,495946
122755,968999
122755,394143
122755,921500
122755,26243
122755,923958
122755,356184
122755,83153
122755,938943
122755,740970
122755,931860
122755,498020
122755,927031
122755,474536
122755,616395
122755,565476
122755,996539
122755,793525
122755,14345
122755,720531
122755,479352
122755,173293
122755,701251
122755,864686
122755,741706
122755,933874
122755,569454
122755,34757
122755,272802
122755,917016
122755,454622
122755,873151
122755,765142
122755,800403
122755,374202
122755,233478
122755,341014
122755,726881
122755,335960
122755,488623
122755,203276
122755,584907
122755,820893
122755,894401
122755,958160
122755,304670
122755,991126
122755,985604
122755,774589
122755,974377
122755,286301
122755,387410
122755,609684
122755,769975
122755,80536
122755,131201
122755,247453
122755,331661
122755,940447
122755,568006
122755,99616
122755,611368
122755,605133
122755,492612
122755,489078
122755,425538
122755,68565
122755,475900
122755,348064
122755,512314
122755,323586
122755,103431
122755,138060
122755,952869
122755,103889
122755,84788
122755,334640
122755,893017
122755,55113
122755,263929
122755,960367
122755,311972
122755,671040
122755,298712
122755,899600
122755,464440
122755,484365
122755,12554
122755,317341
122755,937050
122755,565330
122755,779867
122755,144994
122755,68502
122755,311788
122755,316213
122755,925761
122755,608455
122755,727909
122755,580010
122755,614245
122755,132877
122755,261554
122755,871854
122755,195828
122755,490680
122755,140340
122755,435202
122755,865095
122755,888919
122755,989959
122755,963266
122755,894202
122755,284802
122755,907190
122755,273260
122755,191256
122755,23189
122755,59179
122755,793085
122755,490234
122755,203303
122755,431615
122755,298826
122755,481718
122755,755264
122755,36002
122755,502807
122755,244592
122755,474344
122755,875030
122755,612747
122755,502594
122755,864473
122755,506354
122755,328119
122755,488181
122755,667951
122755,922537
122755,380574
122755,787093
122755,910068
122755,328154
122755,646884
122755,410261
122755,847735
122755,279169
122755,455454
122755,832702
122755,992003
122755,650509
122755,465933
122755,354038
122755,489190
122755,233867
122755,626247
122755,264600
122755,208240
122755,765091
122755,810716
122755,707958
122755,547959
122755,769004
122755,902012
122755,641333
122755,364429
122755,111148
122755,334425
122755,585862
122755,468045
122755,932319
122755,1831
122755,175092
122755,610432
122755,208272
122755,158917
122755,504774
122755,267369
122755,990187
122755,953476
122755,318527
122755,880614
122755,305606
122755,739004
122755,898171
122755,792135
122755,732906
122755,316953
122755,28996
122755,532356
122755,774323
122755,38074
122755,236398
122755,576543
122755,473532
122755,173602
122755,113027
122755,757651
122755,648842
122755,208903
122755,479189
122755,553510
122755,248371
122755,468908
122755,699971
122755,69505
122755,909849
122755,97866
122755,356808
122755,651614
122755,704135
122755,77794
122755,410601
122755,452427
122755,639677
122755,237049
122755,113282
122755,205465
122755,903556
122755,475817
122755,129951
122755,644379
122755,782319
122755,248972
122755,245367
122755,482296
122755,663522
122755,413350
122755,569763
122755,778599
122755,486964
122755,335866
122755,722710
122755,979662
122755,283306
122755,790052
122755,163583
122755,832058
122755,743211
122755,476092
122755,736117
122755,852955
122755,847480
122755,790422
122755,502197
122755,735472
122755,668963
122755,472730
122755,914571
122755,35125
122755,554727
122755,319765
122755,563721
122755,806083
122755,613606
122755,140976
122755,424412
122755,14416
122755,328557
122755,90772
122755,434590
122755,313117
122755,96766
122755,238677
122755,189721
122755,766692
122755,253010
122755,232701
122755,787150
122755,364863
122755,299469
122755,474302
122755,54451
122755,958987
122755,440913
122755,271738
122755,104305
122755,677497
122755,138272
122755,171432
122755,763116
122755,207626
122755,542288
122755,549697
122755,255939
122755,470457
122755,446544
122755,685823
122755,123446
122755,116798
122755,40942
122755,854119
122755,608734
122755,245659
122755,508708
122755,118486
122755,558886
122755,611067
122755,135342
122755,367627
122755,59466
122755,493573
122755,650407
122755,339806
122755,400061
122755,324802
122755,196291
122755,9407
122755,552152
122755,105897
122755,574099
122755,498808
122755,621310
122755,546269
122755,587736
122755,769025
122755,371980
122755,868246
122755,388330
122755,2013
122755,901853
122755,717122
122755,385615
122755,340453
122755,354272
122755,679120
122755,525354
122755,186309
122755,787076
122755,845592
122755,987583
122755,489658
122755,678228
122755,860330
122755,677014
122755,934796
122755,561425
122755,885372
122755,850059
122755,571863
122755,363800
122755,98937
122755,551140
122755,3495
122755,490066
122755,968728
122755,330617
122755,747503
122755,188285
122755,169678
122755,299829
122755,441420
122755,699214
122755,873761
122755,776670
122755,329555
122755,96068
122755,291689
122755,36412
122755,507832
122755,840158
122755,626725
122755,459646
122755,171212
122755,147304
122755,279480
122755,418949
122755,810792
122755,833510
122755,610885
122755,183883
122755,673457
122755,302002
122755,952034
122755,13253
122755,238705
122755,149674
122755,248749
122755,445218
122755,823629
122755,405621
122755,160707
122755,598905
122755,620796
122755,943460
122755,190558
122755,533194
122755,16017
122755,316508
122755,783295
122755,534432
122755,868844
122755,60357
122755,777155
122755,442601
122755,294165
122755,68084
122755,279275
122755,234597
122755,259141
122755,560483
122755,365399
122755,814548
122755,505671
122755,678594
122755,442926
122755,721772
122755,753416
122755,113881
122755,425628
122755,10593
122755,114230
122755,740295
122755,520688
122755,128932
122755,888973
122755,256132
122755,217385
122755,594214
122755,247861
122755,763538
122755,858492
122755,736804
122755,482383
122755,960779
122755,766431
122755,257365
122755,396654
122755,918550
122755,252747
122755,228996
122755,839146
122755,551493
122755,759442
122755,876762
122755,477813
122755,848164
122755,295248
122755,185320
122755,7573
122755,726499
122755,505736
122755,210945
122755,761503
122755,651505
122755,29313
122755,985889
122755,37525
122755,463570
122755,730101
122755,630051
122755,443793
122755,885857
122755,843688
122755,801885
122755,936538
122755,415160
122755,21398
122755,707020
122755,494424
122755,203872
122755,270937
122755,70930
122755,687975
122755,763929
122755,934594
122755,144321
122755,243836
122755,46688
122755,290836
122755,59503
122755,412893
122755,578194
122755,589019
122755,142108
122755,535388
122755,456842
122755,573974
122755,161413
122755,20387
122755,255818
122755,944257
122755,300608
122755,649356
122755,433775
122755,403416
122755,228650
122755,716416
122755,612019
122755,196687
122755,633867
122755,308341
122755,8231
122755,290080
122755,544705
122755,98978
122755,399157
122755,679402
122755,545323
122755,643022
122755,185375
122755,196195
122755,683906
122755,907575
122755,99835
122755,18447
122755,554684
122755,887438
122755,227241
122755,812062
122755,143580
122755,370434
122755,243706
122755,361659
122755,12941
122755,53190
122755,617427
122755,926175
122755,153783
122755,367119
122755,383468
122755,567464
122755,588501
122755,115295
122755,897864
122755,293100
122755,530902
122755,14441
122755,797234
122755,92809
122755,589511
122755,811756
122755,434938
122755,71335
122755,801655
122755,757906
122755,846246
122755,990488
122755,757731
122755,82700
122755,562831
122755,37040
122755,706372
122755,802573
122755,528512
122755,782977
122755,395937
122755,681358
122755,87772
122755,331047
122755,178728
122755,485120
122755,720020
122755,470586
122755,400322
122755,396063
122755,174487
122755,47343
122755,574245
122755,510051
122755,958096
122755,293840
122755,144857
122755,311959
122755,329571
122755,765979
122755,877017
122755,22843
122755,700607
122755,108096
122755,507843
122755,241052
122755,167482
122755,233442
122755,836046
122755,794262
122755,882221
122755,167284
122755,301782
122755,460619
122755,210905
122755,133866
122755,362569
122755,833915
122755,257959
122755,324632
122755,874228
122755,847534
122755,354
122755,193057
122755,780715
122755,571287
122755,554300
122755,322291
122755,594978
122755,429021
122755,823791
122755,651525
122755,153241
122755,880249
122755,221796
122755,674905
122755,772638
122755,189457
122755,741481
122755,547655
122755,405477
122755,458325
122755,403456
122755,66937
122755,233329
122755,733578
122755,429567
122755,410888
122755,548589
122755,516413
122755,836004
122755,298684
122755,898844
122755,686819
122755,234863
122755,679041
122755,805613
122755,967798
122755,377752
122755,536628
122755,805132
122755,602709
122755,619324
122755,763578
122755,814679
122755,910564
122755,230178
122755,151299
122755,197171
122755,667503
122755,919368
122755,412054
122755,556599
122755,257462
122755,179158
122755,815119
122755,434593
122755,210375
122755,254764
122755,533528
122755,489514
122755,577497
122755,216
122755,950837
122755,219582
122755,70103
122755,846181
122755,365984
122755,387585
122755,548001
122755,858693
122755,183925
122755,785414
122755,17535
122755,54046
122755,409737
122755,937535
122755,65299
122755,970204
122755,355563
122755,94819
122755,781234
122755,590435
122755,871037
122755,317253
122755,580735
122755,770197
122755,138874
122755,311010
122755,110958
122755,731566
122755,316419
122755,978347
122755,607274
122755,355169
122755,524101
122755,284494
122755,863366
122755,889644
122755,667974
122755,34418
122755,854318
122755,293589
122755,756615
122755,371063
122755,830045
122755,325179
122755,220116
122755,48459
122755,464216
122755,513804
122755,798533
122755,621462
122755,273793
122755,210227
122755,687927
122755,753009
122755,301421
122755,143417
122755,104086
122755,691611
122755,357046
122755,969929
122755,765074
122755,201053
122755,684835
122755,287895
122755,581
122755,162518
122755,353983
122755,136257
122755,459170
122755,409381
122755,242007
122755,386074
122755,528131
122755,632146
122755,144334
122755,286169
122755,437399
122755,772504
122755,629411
122755,545231
122755,210845
122755,799838
122755,920366
122755,32160
122755,123210
122755,243808
122755,193014
122755,470113
122755,932940
122755,590323
122755,748678
122755,456870
122755,331150
122755,186731
122755,761259
122755,471372
122755,829283
122755,247552
122755,333129
122755,165033
122755,83681
122755,418083
122755,224901
122755,981520
122755,687125
122755,121992
122755,5135
122755,322294
122755,399039
122755,150970
122755,169998
122755,932458
122755,218316
122755,605271
122755,220868
122755,208657
122755,228697
122755,995397
122755,126236
122755,583892
122755,992451
122755,750642
122755,325796
122755,75728
122755,684356
122755,206904
122755,559939
122755,965180
122755,981977
122755,226021
122755,965125
122755,836198
122755,716798
122755,128321
122755,852885
122755,840997
122755,942415
122755,187616
122755,476251
122755,717658
122755,814915
122755,549762
122755,41980
122755,440402
122755,180234
122755,222482
122755,141576
122755,447948
122755,793382
122755,494842
122755,177999
122755,561362
122755,192349
122755,387699
122755,621930
122755,590704
122755,889190
122755,702336
122755,525333
122755,279579
122755,713951
122755,719909
122755,819427
122755,659079
122755,539941
122755,712652
122755,864603
122755,553301
122755,960019
122755,267869
122755,672893
122755,788091
122755,845598
122755,109422
122755,773559
122755,669975
122755,152897
122755,885638
122755,639013
122755,144979
122755,521032
122755,535052
122755,236296
122755,59573
122755,507781
122755,389318
122755,751480
122755,45852
122755,515860
122755,592450
122755,553637
122755,1009
122755,978383
122755,818101
122755,569342
122755,672195
122755,459395
122755,673370
122755,591479
122755,63705
122755,616532
122755,277076
122755,265823
122755,665143
122755,493877
122755,376081
122755,353046
122755,121456
122755,412612
122755,636655
122755,553964
122755,623952
122755,28520
122755,23847
122755,219698
122755,508213
122755,480441
122755,9132
122755,160361
122755,110920
122755,897590
122755,731139
122755,427649
122755,369489
122755,732588
122755,494524
122755,577008
122755,996067
122755,564490
122755,728305
122755,198411
122755,775015
122755,687934
122755,154313
122755,512688
122755,572188
122755,340433
122755,882243
122755,876603
122755,966
122755,832230
122755,695488
122755,660890
122755,756089
122755,885273
122755,60709
122755,991580
122755,786101
122755,121327
122755,76861
122755,959982
122755,335892
122755,871293
122755,577292
122755,134046
122755,830507
122755,244573
122755,257167
122755,810865
122755,933430
122755,955640
122755,242774
122755,404181
122755,605067
122755,197963
122755,613592
122755,253120
122755,452164
122755,886394
122755,685646
122755,552550
122755,712461
122755,409622
122755,264453
122755,845221
122755,308997
122755,454796
122755,144486
122755,981038
122755,162052
122755,59212
122755,768426
122755,655863
122755,736679
122755,517499
122755,988599
122755,672602
122755,180659
122755,535325
122755,23338
122755,616097
122755,625211
122755,508106
122755,57168
122755,936588
122755,826270
122755,476868
122755,934553
122755,646345
122755,347520
122755,347515
122755,289424
122755,149251
122755,964186
122755,644086
122755,695743
122755,87285
122755,368246
122755,195796
122755,90377
122755,622109
122755,405496
122755,569996
122755,437800
122755,592133
122755,739318
122755,358219
122755,590910
122755,599328
122755,177656
122755,487108
122755,758717
122755,780331
122755,837050
122755,687473
122755,183478
122755,313631
122755,32564
122755,936906
122755,11962
122755,41203
122755,670994
122755,723703
122755,368284
122755,945935
122755,18967
122755,88954
122755,640642
122755,695796
122755,256607
122755,52675
122755,594768
122755,111632
122755,284510
122755,295229
122755,635187
122755,215101
122755,70500
122755,244574
122755,236974
122755,384974
122755,58904
122755,9277
122755,721680
122755,739008
122755,25825
122755,761908
122755,603337
122755,456529
122755,282943
122755,525916
122755,117489
122755,401731
122755,147219
122755,654101
122755,663712
122755,847335
122755,884012
122755,725850
122755,955686
122755,107029
122755,651930
122755,214959
122755,497619
122755,643174
122755,384320
122755,195901
122755,984761
122755,8913
122755,26165
122755,985823
122755,280749
122755,360547
122755,37414
122755,416728
122755,245370
122755,484005
122755,558509
122755,136672
122755,602200
122755,663791
122755,444901
122755,82737
122755,68573
122755,856345
122755,402732
122755,328856
122755,75905
122755,793323
122755,844895
122755,74619
122755,715044
122755,619155
122755,88116
122755,284342
122755,486801
122755,689399
122755,386128
122755,34583
122755,665921
122755,611894
122755,977513
122755,107146
122755,29332
122755,139322
122755,364537
122755,454119
122755,988435
122755,354924
122755,917681
122755,640506
122755,501789
122755,580519
122755,137587
122755,13735
122755,815993
122755,65032
122755,157416
122755,105631
122755,238658
122755,727593
122755,887682
122755,408137
122755,194577
122755,358382
122755,932246
122755,612815
122755,916323
122755,586072
122755,586632
122755,927040
122755,445534
122755,448679
122755,340272
122755,240864
122755,318678
122755,432465
122755,820155
122755,766281
122755,57726
122755,339995
122755,107480
122755,616382
122755,624282
122755,523777
122755,442078
122755,7387
122755,472049
122755,86893
122755,251588
122755,798170
122755,45509
122755,199524
122755,441684
122755,690228
122755,197583
122755,886987
122755,393952
122755,890732
122755,261963
122755,673394
122755,49753
122755,288913
122755,259131
122755,752642
122755,183114
122755,836839
122755,895096
122755,872127
122755,351847
122755,282510
122755,883522
122755,819268
122755,511831
122755,744041
122755,41653
122755,512100
122755,601583
122755,888837
122755,68828
122755,793046
122755,849296
122755,105575
122755,208914
122755,551406
122755,369740
122755,197722
122755,730845
122755,59748
122755,330576
122755,330094
122755,724695
122755,839679
122755,611502
122755,217859
122755,43227
122755,783014
122755,964846
122755,40218
122755,345534
122755,778047
122755,771551
122755,421772
122755,883277
122755,768036
122755,373981
122755,714169
122755,683132
122755,780396
122755,23096
122755,678264
122755,474660
122755,199464
122755,535005
122755,941478
122755,760270
122755,204326
122755,423670
122755,363129
122755,158890
122755,260366
122755,61118
122755,905201
122755,800107
122755,341757
122755,891918
122755,772191
122755,582448
122755,730265
122755,533822
122755,144006
122755,222984
122755,193915
122755,461452
122755,869119
122755,146072
122755,105341
122755,356773
122755,704947
122755,548030
122755,293855
122755,140560
122755,646572
122755,83195
122755,146398
122755,162587
122755,961231
122755,616905
122755,748971
122755,129006
122755,87888
122755,221569
122755,651117
122755,484062
122755,315333
122755,624552
122755,921002
122755,474158
122755,842427
122755,392452
122755,304138
122755,402883
122755,711011
122755,943472
122755,336132
122755,210523
122755,482981
122755,761985
122755,170615
122755,285138
122755,404347
122755,556210
122755,585191
122755,530315
122755,391653
122755,515819
122755,305427
122755,578479
122755,775592
122755,9714
122755,507700
122755,436652
122755,177035
122755,828182
122755,326200
122755,691599
122755,362032
122755,711250
122755,593694
122755,350350
122755,423622
122755,943651
122755,154032
122755,293863
122755,878530
122755,843616
122755,123169
122755,85524
122755,175174
122755,530
122755,840323
122755,31104
122755,927376
122755,488651
122755,688905
122755,945532
122755,106678
122755,507206
122755,597563
122755,252951
122755,591724
122755,280377
122755,587448
122755,552938
122755,706879
122755,510792
122755,27186
122755,291646
122755,904565
122755,546719
122755,604928
122755,682366
122755,106125
122755,172454
122755,751915
122755,785804
122755,455382
122755,686672
122755,164929
122755,522235
122755,371266
122755,253029
122755,301456
122755,446148
122755,53805
122755,875189
122755,396730
122755,885088
122755,207288
122755,467308
122755,130256
122755,464649
122755,4660
122755,75144
122755,606626
122755,2435
122755,86946
122755,141736
122755,58658
122755,638981
122755,223960
122755,920873
122755,477376
122755,913547
122755,82866
122755,231319
122755,340914
122755,599893
122755,901526
122755,740102
122755,693222
122755,121471
122755,35820
122755,919877
122755,913233
122755,787841
122755,606842
122755,586495
122755,734238
122755,391895
122755,877823
122755,143963
122755,921380
122755,426200
122755,537192
122755,384745
122755,209759
122755,811130
122755,306204
122755,293174
122755,365839
122755,224143
122755,714404
122755,186603
122755,821675
122755,541126
122755,890321
122755,376228
122755,530617
122755,439555
122755,936362
122755,527125
122755,753215
122755,124599
122755,516313
122755,877040
122755,366813
122755,619283
122755,573140
122755,389861
122755,748227
122755,452209
122755,580891
122755,142090
122755,537527
122755,840852
122755,293691
122755,350253
122755,992183
122755,903117
122755,364798
122755,379161
122755,288860
122755,374177
122755,764494
122755,625731
122755,431036
122755,223941
122755,764326
122755,487568
122755,163002
122755,628130
122755,734559
122755,492546
122755,730234
122755,552641
122755,564089
122755,633367
122755,736140
122755,292384
122755,402426
122755,250818
122755,468351
122755,536931
122755,795275
122755,589338
122755,438275
122755,945232
122755,654853
122755,474529
122755,255378
122755,493042
122755,960535
122755,489912
122755,405330
122755,93279
122755,734148
122755,133944
122755,186499
122755,87230
122755,488191
122755,416228
122755,995476
122755,738426
122755,677259
122755,973032
122755,642985
122755,551534
122755,440420
122755,627331
122755,970352
122755,269318
122755,540952
122755,493664
122755,343471
122755,632917
122755,174459
122755,575442
122755,881088
122755,5246
122755,112272
122755,304981
122755,214433
122755,945772
122755,189120
122755,893532
122755,311106
122755,374072
122755,478052
122755,873762
122755,143548
122755,906220
122755,281470
122755,150179
122755,77402
122755,912858
122755,862173
122755,781519
122755,565781
122755,632229
122755,1913
122755,890297
122755,497860
122755,839555
122755,390127
122755,249465
122755,733213
122755,448501
122755,804917
122755,611390
122755,327366
122755,812386
122755,815234
122755,405686
122755,642409
122755,94910
122755,7671
122755,768676
122755,886161
122755,604380
122755,582906
122755,376661
122755,277785
122755,709896
122755,600718
122755,717256
122755,35903
122755,585549
122755,245121
122755,358957
122755,603383
122755,588326
122755,647683
122755,189086
122755,871513
122755,439105
122755,300323
122755,74846
122755,413827
122755,877834
122755,467821
122755,342124
122755,286523
122755,59581
122755,361047
122755,338116
122755,437285
122755,702264
122755,411196
122755,678076
122755,941014
122755,751512
122755,611033
122755,124344
122755,505252
122755,178126
122755,173463
122755,988219
122755,750996
122755,192594
122755,70831
122755,351905
122755,250087
122755,793080
122755,450948
122755,751759
122755,174697
122755,176756
122755,381978
122755,423594
122755,73615
