"sim_seed","row.indices"
121993,843376
121993,454803
121993,397910
121993,546406
121993,311915
121993,773689
121993,485377
121993,884155
121993,23409
121993,957092
121993,925617
121993,481255
121993,610173
121993,352768
121993,652079
121993,591095
121993,875073
121993,727178
121993,603675
121993,723461
121993,874700
121993,91753
121993,392487
121993,984255
121993,164547
121993,131486
121993,318075
121993,339778
121993,969222
121993,161769
121993,534866
121993,483275
121993,430946
121993,974875
121993,334939
121993,646941
121993,285483
121993,712478
121993,888494
121993,482803
121993,752111
121993,816441
121993,947948
121993,537622
121993,294369
121993,801054
121993,745704
121993,425419
121993,352902
121993,118089
121993,796332
121993,842504
121993,84457
121993,505875
121993,782596
121993,96618
121993,567807
121993,810770
121993,57401
121993,303803
121993,637454
121993,717042
121993,599850
121993,941678
121993,204181
121993,546024
121993,230486
121993,652991
121993,699274
121993,413962
121993,463873
121993,915730
121993,679009
121993,513522
121993,668685
121993,712440
121993,342606
121993,839580
121993,988296
121993,970535
121993,768408
121993,628898
121993,228165
121993,221344
121993,820748
121993,482552
121993,937877
121993,456279
121993,43784
121993,721722
121993,278173
121993,859035
121993,507627
121993,9451
121993,950416
121993,911470
121993,506926
121993,716542
121993,404200
121993,126996
121993,86481
121993,876756
121993,876592
121993,902083
121993,51381
121993,713390
121993,663947
121993,61294
121993,974559
121993,145092
121993,904741
121993,724898
121993,357819
121993,491746
121993,778215
121993,700994
121993,276681
121993,387141
121993,647680
121993,450729
121993,953585
121993,243534
121993,993011
121993,490152
121993,762813
121993,957068
121993,525539
121993,848134
121993,193450
121993,3206
121993,938145
121993,333186
121993,778481
121993,582334
121993,316380
121993,994878
121993,714604
121993,919605
121993,576128
121993,604630
121993,214797
121993,841659
121993,212078
121993,57891
121993,414982
121993,762822
121993,767567
121993,194442
121993,473661
121993,733449
121993,930828
121993,893479
121993,229187
121993,111655
121993,978504
121993,720523
121993,669275
121993,489191
121993,942132
121993,74613
121993,668439
121993,599165
121993,468440
121993,546290
121993,625913
121993,814218
121993,179354
121993,510298
121993,443715
121993,959844
121993,623699
121993,464831
121993,926628
121993,321653
121993,508590
121993,279247
121993,95834
121993,427556
121993,989078
121993,493222
121993,843447
121993,462003
121993,924807
121993,656708
121993,595549
121993,993461
121993,70633
121993,71038
121993,655889
121993,516882
121993,606251
121993,541745
121993,628690
121993,527140
121993,753976
121993,776262
121993,386053
121993,243554
121993,998058
121993,220629
121993,267348
121993,77439
121993,74537
121993,884335
121993,78518
121993,860754
121993,619573
121993,110539
121993,909331
121993,415831
121993,546857
121993,799774
121993,346597
121993,582227
121993,66390
121993,845735
121993,529184
121993,479621
121993,736510
121993,526946
121993,818548
121993,879925
121993,446552
121993,759739
121993,785390
121993,191733
121993,544661
121993,547029
121993,826621
121993,870887
121993,640413
121993,51762
121993,245727
121993,64885
121993,366676
121993,441659
121993,426615
121993,704811
121993,699749
121993,581277
121993,12806
121993,271435
121993,282981
121993,780880
121993,87982
121993,752761
121993,736348
121993,619419
121993,315131
121993,441284
121993,319775
121993,694638
121993,469462
121993,226301
121993,901028
121993,198559
121993,428064
121993,702271
121993,756274
121993,649710
121993,906785
121993,629909
121993,118175
121993,83985
121993,536271
121993,806403
121993,212835
121993,663613
121993,698328
121993,721303
121993,268478
121993,845898
121993,640342
121993,895646
121993,583675
121993,833719
121993,142684
121993,600981
121993,294751
121993,756198
121993,12103
121993,157179
121993,346055
121993,588084
121993,959167
121993,877520
121993,19069
121993,179037
121993,874665
121993,456332
121993,926832
121993,887477
121993,90927
121993,906817
121993,967875
121993,110996
121993,844289
121993,928317
121993,154619
121993,748898
121993,625393
121993,25897
121993,600347
121993,728818
121993,700629
121993,612183
121993,503111
121993,276671
121993,404554
121993,551515
121993,47030
121993,514813
121993,402785
121993,873281
121993,13186
121993,786826
121993,285473
121993,189877
121993,329403
121993,663496
121993,394213
121993,613419
121993,379486
121993,645223
121993,150891
121993,627190
121993,774675
121993,51994
121993,232399
121993,709784
121993,706555
121993,41408
121993,583234
121993,544269
121993,59566
121993,167921
121993,352779
121993,346350
121993,592044
121993,48507
121993,243133
121993,717821
121993,717435
121993,295905
121993,639555
121993,416595
121993,50645
121993,155071
121993,669748
121993,23197
121993,297256
121993,383860
121993,945150
121993,468650
121993,739671
121993,607245
121993,720904
121993,254737
121993,109345
121993,593311
121993,620214
121993,867320
121993,546200
121993,340882
121993,69714
121993,413374
121993,653108
121993,852288
121993,960567
121993,667942
121993,635064
121993,913050
121993,386890
121993,974057
121993,531057
121993,174811
121993,436746
121993,369192
121993,922079
121993,361805
121993,429649
121993,997818
121993,828658
121993,741504
121993,792024
121993,920051
121993,777821
121993,484776
121993,723706
121993,744868
121993,997371
121993,265799
121993,402841
121993,837048
121993,232585
121993,139033
121993,89525
121993,900407
121993,151636
121993,354065
121993,382472
121993,633413
121993,407736
121993,562427
121993,560689
121993,461816
121993,521
121993,218243
121993,940148
121993,201174
121993,203885
121993,591979
121993,563174
121993,456776
121993,80706
121993,124683
121993,920518
121993,98633
121993,587730
121993,573038
121993,86536
121993,276799
121993,915896
121993,929494
121993,818150
121993,251220
121993,57221
121993,232026
121993,826671
121993,37684
121993,104126
121993,979513
121993,111364
121993,147045
121993,795652
121993,197941
121993,59918
121993,586956
121993,514203
121993,440873
121993,873692
121993,525279
121993,802942
121993,604907
121993,77078
121993,869224
121993,3033
121993,671813
121993,673775
121993,550904
121993,222697
121993,643703
121993,761844
121993,519293
121993,878726
121993,210864
121993,751164
121993,391292
121993,424206
121993,830214
121993,882837
121993,725309
121993,420360
121993,115253
121993,318409
121993,239259
121993,541391
121993,951379
121993,317617
121993,733052
121993,629265
121993,785270
121993,598514
121993,628114
121993,192496
121993,587913
121993,185753
121993,105210
121993,342366
121993,248833
121993,108521
121993,642308
121993,551761
121993,427955
121993,406868
121993,452211
121993,366842
121993,709030
121993,893410
121993,904808
121993,633747
121993,342085
121993,842946
121993,288767
121993,951407
121993,42115
121993,902590
121993,410737
121993,830518
121993,473458
121993,295270
121993,569114
121993,582592
121993,763997
121993,831595
121993,664853
121993,819509
121993,110566
121993,563019
121993,779505
121993,698022
121993,333617
121993,487648
121993,167744
121993,730349
121993,759154
121993,215457
121993,500323
121993,845786
121993,523930
121993,756402
121993,678007
121993,391196
121993,790150
121993,908191
121993,104942
121993,332633
121993,866481
121993,462539
121993,39035
121993,469022
121993,561237
121993,169641
121993,773181
121993,478534
121993,691490
121993,437243
121993,313130
121993,526897
121993,889692
121993,582455
121993,380023
121993,973901
121993,668793
121993,48160
121993,387868
121993,366597
121993,991327
121993,97207
121993,326921
121993,922006
121993,89594
121993,926683
121993,658451
121993,818510
121993,668714
121993,688797
121993,785253
121993,426506
121993,831619
121993,578032
121993,68889
121993,902456
121993,727841
121993,822344
121993,415081
121993,616671
121993,312732
121993,676538
121993,275821
121993,749359
121993,869011
121993,632351
121993,11062
121993,241867
121993,136945
121993,686777
121993,189686
121993,678314
121993,261375
121993,30836
121993,259761
121993,538228
121993,967758
121993,622803
121993,185169
121993,341679
121993,138685
121993,892265
121993,927785
121993,7223
121993,44438
121993,868556
121993,460538
121993,451287
121993,287357
121993,821107
121993,564914
121993,336013
121993,707645
121993,4951
121993,308189
121993,134737
121993,477139
121993,744839
121993,204604
121993,341309
121993,396245
121993,892681
121993,67986
121993,9629
121993,512073
121993,479974
121993,46087
121993,481073
121993,563907
121993,276848
121993,839165
121993,163382
121993,176833
121993,459349
121993,327934
121993,687760
121993,365865
121993,464030
121993,887079
121993,190785
121993,735742
121993,431448
121993,510319
121993,401727
121993,928272
121993,987168
121993,560160
121993,984819
121993,40382
121993,536844
121993,373410
121993,462445
121993,671291
121993,441256
121993,846085
121993,905076
121993,460581
121993,273952
121993,349704
121993,153855
121993,735810
121993,14596
121993,193713
121993,601731
121993,603448
121993,373864
121993,796482
121993,647558
121993,36254
121993,300995
121993,648133
121993,440808
121993,37692
121993,191822
121993,59147
121993,589011
121993,690904
121993,309339
121993,340639
121993,63543
121993,547360
121993,752375
121993,174539
121993,497842
121993,663524
121993,378159
121993,219410
121993,941788
121993,165502
121993,79852
121993,617512
121993,584476
121993,805243
121993,263322
121993,770958
121993,7046
121993,42594
121993,903357
121993,152575
121993,618660
121993,516998
121993,641
121993,193732
121993,211996
121993,912583
121993,869479
121993,208265
121993,432535
121993,991322
121993,784438
121993,89293
121993,33894
121993,994044
121993,863987
121993,134002
121993,59800
121993,372178
121993,711219
121993,391215
121993,317417
121993,590773
121993,634227
121993,471741
121993,459096
121993,714777
121993,387027
121993,831925
121993,714410
121993,202781
121993,258376
121993,175451
121993,166998
121993,648816
121993,360223
121993,947590
121993,705687
121993,83529
121993,812485
121993,654591
121993,120262
121993,965654
121993,304524
121993,854869
121993,338057
121993,92030
121993,101356
121993,786356
121993,358069
121993,921150
121993,809933
121993,438014
121993,103627
121993,891296
121993,789099
121993,770655
121993,738600
121993,561584
121993,735931
121993,390952
121993,83744
121993,576543
121993,951869
121993,604284
121993,390192
121993,877183
121993,379644
121993,805845
121993,277594
121993,471259
121993,12980
121993,310036
121993,472702
121993,149274
121993,641265
121993,890827
121993,79603
121993,306162
121993,553954
121993,72381
121993,704093
121993,169989
121993,169753
121993,192452
121993,936153
121993,804902
121993,44404
121993,776211
121993,922069
121993,644819
121993,747954
121993,779629
121993,244972
121993,30333
121993,512466
121993,140541
121993,484755
121993,315036
121993,932861
121993,182280
121993,853803
121993,86040
121993,105554
121993,832003
121993,711375
121993,486047
121993,297548
121993,48302
121993,173768
121993,895492
121993,600055
121993,81422
121993,996412
121993,967001
121993,15711
121993,460621
121993,241200
121993,108880
121993,754032
121993,540237
121993,378410
121993,754122
121993,259581
121993,778256
121993,330186
121993,108013
121993,390592
121993,602900
121993,260396
121993,308390
121993,495331
121993,133624
121993,643758
121993,630610
121993,136462
121993,71154
121993,886583
121993,106005
121993,816535
121993,377999
121993,850766
121993,983968
121993,763521
121993,748124
121993,741704
121993,621026
121993,987648
121993,745448
121993,279693
121993,311585
121993,344073
121993,750278
121993,768303
121993,820486
121993,63168
121993,211032
121993,215416
121993,369559
121993,989037
121993,768432
121993,9237
121993,176487
121993,204089
121993,914452
121993,353852
121993,184529
121993,464741
121993,213608
121993,932013
121993,277919
121993,629825
121993,636827
121993,922039
121993,180769
121993,384745
121993,691700
121993,958922
121993,600009
121993,31511
121993,491932
121993,950850
121993,613005
121993,624830
121993,656994
121993,107246
121993,88038
121993,130733
121993,533381
121993,488368
121993,616871
121993,338200
121993,591318
121993,292140
121993,972492
121993,175572
121993,823113
121993,682387
121993,677341
121993,445512
121993,585399
121993,125844
121993,133623
121993,780739
121993,596243
121993,91420
121993,598971
121993,214915
121993,162816
121993,710704
121993,975662
121993,363168
121993,260272
121993,394859
121993,817403
121993,531963
121993,880375
121993,875293
121993,701752
121993,411646
121993,837234
121993,432829
121993,398600
121993,409282
121993,841673
121993,453858
121993,422144
121993,30632
121993,551270
121993,30739
121993,714709
121993,591000
121993,842083
121993,974430
121993,99033
121993,973722
121993,352996
121993,230020
121993,351591
121993,605561
121993,616738
121993,73870
121993,317760
121993,80783
121993,421406
121993,782076
121993,982404
121993,587425
121993,476957
121993,431953
121993,882262
121993,781062
121993,460009
121993,229826
121993,344909
121993,400526
121993,148039
121993,670498
121993,73642
121993,886713
121993,822733
121993,173819
121993,791957
121993,231983
121993,365501
121993,848280
121993,157103
121993,329396
121993,589963
121993,651747
121993,912514
121993,496348
121993,722110
121993,9211
121993,493854
121993,880835
121993,734495
121993,501922
121993,492429
121993,305
121993,250021
121993,680229
121993,550787
121993,420122
121993,794335
121993,580380
121993,764345
121993,154654
121993,596375
121993,746027
121993,282075
121993,435835
121993,634873
121993,143229
121993,93295
121993,747053
121993,942973
121993,173517
121993,108229
121993,661678
121993,300334
121993,120
121993,423547
121993,711183
121993,674887
121993,468997
121993,55472
121993,548630
121993,513255
121993,276249
121993,187342
121993,119339
121993,431424
121993,294396
121993,483327
121993,217323
121993,490184
121993,342853
121993,68632
121993,84961
121993,746355
121993,266158
121993,989950
121993,99578
121993,632065
121993,702619
121993,303355
121993,600824
121993,279864
121993,339944
121993,782557
121993,396896
121993,196602
121993,21436
121993,214950
121993,103134
121993,904705
121993,491562
121993,908692
121993,69603
121993,351144
121993,430935
121993,882628
121993,417504
121993,242851
121993,72439
121993,919181
121993,231289
121993,961746
121993,508375
121993,633642
121993,160639
121993,151359
121993,339259
121993,502127
121993,797092
121993,484795
121993,698628
121993,237227
121993,974740
121993,292616
121993,667414
121993,381185
121993,799576
121993,808680
121993,432379
121993,479551
121993,497098
121993,662960
121993,99210
121993,813370
121993,495350
121993,888759
121993,723389
121993,898116
121993,985040
121993,376101
121993,352363
121993,566111
121993,454312
121993,322860
121993,21721
121993,385960
121993,751197
121993,122299
121993,603762
121993,519464
121993,773137
121993,225577
121993,907350
121993,876069
121993,82028
121993,466624
121993,6287
121993,326034
121993,917356
121993,530056
121993,391367
121993,340042
121993,281909
121993,164560
121993,338175
121993,107705
121993,527206
121993,625338
121993,927533
121993,111833
121993,973186
121993,564331
121993,211967
121993,369854
121993,435541
121993,358461
121993,897176
121993,906749
121993,398375
121993,156740
121993,860776
121993,74150
121993,128676
121993,751017
121993,314019
121993,756802
121993,472357
121993,55162
121993,209238
121993,517095
121993,526964
121993,394180
121993,469227
121993,343456
121993,870651
121993,498620
121993,826752
121993,943779
121993,361910
121993,257054
121993,904343
121993,312542
121993,886524
121993,717722
121993,261258
121993,261273
121993,104764
121993,502434
121993,378416
121993,11178
121993,716636
121993,285312
121993,992747
121993,309802
121993,740374
121993,904778
121993,954549
121993,824921
121993,562721
121993,95332
121993,800464
121993,886975
121993,952393
121993,447493
121993,94193
121993,514822
121993,980120
121993,743885
121993,899665
121993,983122
121993,371903
121993,589156
121993,713961
121993,203959
121993,921973
121993,909805
121993,978444
121993,134004
121993,13402
121993,367352
121993,720680
121993,330714
121993,557618
121993,226091
121993,465357
121993,343755
121993,736798
121993,489074
121993,39778
121993,375905
121993,694603
121993,480421
121993,336765
121993,802627
121993,363646
121993,817883
121993,981158
121993,203415
121993,570455
121993,162821
121993,452313
121993,860030
121993,247417
121993,115605
121993,290444
121993,222365
121993,997154
121993,540126
121993,2526
121993,961269
121993,522163
121993,785576
121993,560692
121993,979732
121993,87574
121993,206458
121993,816746
121993,897029
121993,611845
121993,651426
121993,48951
121993,566962
121993,42390
121993,965076
121993,494117
121993,82200
121993,643588
121993,125916
121993,433285
121993,718109
121993,203974
121993,20914
121993,949301
121993,611211
121993,140056
121993,15521
121993,815009
121993,997901
121993,950945
121993,889218
121993,496936
121993,216334
121993,719322
121993,149974
121993,514477
121993,336941
121993,452520
121993,605201
121993,402464
121993,895417
121993,813107
121993,185339
121993,423127
121993,693484
121993,764026
121993,826679
121993,695848
121993,53648
121993,421755
121993,385150
121993,744020
121993,461135
121993,90348
121993,860354
121993,497427
121993,351979
121993,832838
121993,768139
121993,642408
121993,590882
121993,674918
121993,126401
121993,586189
121993,937524
121993,402981
121993,145503
121993,190901
121993,108563
121993,217000
121993,82500
121993,255806
121993,76289
121993,67705
121993,980401
121993,786989
121993,178596
121993,850722
121993,745387
121993,80428
121993,883941
121993,261148
121993,401125
121993,56364
121993,375031
121993,868413
121993,119368
121993,875411
121993,746274
121993,88218
121993,902914
121993,715890
121993,833991
121993,462906
121993,841568
121993,850663
121993,142267
121993,405733
121993,851475
121993,24244
121993,13173
121993,583467
121993,690245
121993,925327
121993,775596
121993,631277
121993,805795
121993,987002
121993,534229
121993,516082
121993,509960
121993,881001
121993,664879
121993,856085
121993,218297
121993,519273
121993,52632
121993,429919
121993,967517
121993,894080
121993,559202
121993,776326
121993,340219
121993,376027
121993,429081
121993,657749
121993,453889
121993,994742
121993,374176
121993,964946
121993,906869
121993,949903
121993,608526
121993,589837
121993,664323
121993,595049
121993,410112
121993,273009
121993,655025
121993,617978
121993,577134
121993,604600
121993,859148
121993,910492
121993,902446
121993,958845
121993,964850
121993,970940
121993,839536
121993,968830
121993,948757
121993,121753
121993,156518
121993,513217
121993,89255
121993,243898
121993,266652
121993,379714
121993,889375
121993,791597
121993,596082
121993,447106
121993,853151
121993,655208
121993,937361
121993,338030
121993,293335
121993,496878
121993,517468
121993,524028
121993,694135
121993,243834
121993,554047
121993,539519
121993,903727
121993,94936
121993,114950
121993,858081
121993,966630
121993,612988
121993,770717
121993,570568
121993,87192
121993,67110
121993,577826
121993,382478
121993,11436
121993,395842
121993,885403
121993,992402
121993,178708
121993,81016
121993,775168
121993,225466
121993,769188
121993,355523
121993,919826
121993,425587
121993,533153
121993,730275
121993,545313
121993,564956
121993,584978
121993,332862
121993,14
121993,647161
121993,117964
121993,669013
121993,480856
121993,928072
121993,466931
121993,921531
121993,556192
121993,580226
121993,751455
121993,672282
121993,216388
121993,661985
121993,739212
121993,91078
121993,224969
121993,803165
121993,248089
121993,468198
121993,434179
121993,910953
121993,190897
121993,770751
121993,178584
121993,664346
121993,27755
121993,862533
121993,546157
121993,412927
121993,85254
121993,787534
121993,56214
121993,498877
121993,918671
121993,689823
121993,91672
121993,389319
121993,933720
121993,187982
121993,119143
121993,993794
121993,250791
121993,322535
121993,923157
121993,205256
121993,855929
121993,481309
121993,624779
121993,864754
121993,199290
121993,205471
121993,734510
121993,242243
121993,762703
121993,631385
121993,176413
121993,141025
121993,39230
121993,669057
121993,215960
121993,746535
121993,330408
121993,232456
121993,884151
121993,646265
121993,602271
121993,429651
121993,558145
121993,766252
121993,398049
121993,179455
121993,963811
121993,703166
121993,983582
121993,234197
121993,706551
121993,439107
121993,607857
121993,641446
121993,510949
121993,975186
121993,986654
121993,687808
121993,458506
121993,72810
121993,343977
121993,940436
121993,329029
121993,815593
121993,968005
121993,723946
121993,463600
121993,111781
121993,767729
121993,709547
121993,832276
121993,632284
121993,630038
121993,328609
121993,345418
121993,626216
121993,472303
121993,629642
121993,376444
121993,792645
121993,796346
121993,942029
121993,59811
121993,150254
121993,155670
121993,285386
121993,204078
121993,431037
121993,916871
121993,241122
121993,470884
121993,747661
121993,790021
121993,638243
121993,179112
121993,761905
121993,458072
121993,306015
121993,621155
121993,513000
121993,61227
121993,937526
121993,684117
121993,389347
121993,703048
121993,616772
121993,561066
121993,331177
121993,272732
121993,989944
121993,457849
121993,550305
121993,628472
121993,749207
121993,836843
121993,984437
121993,51731
121993,599141
121993,46766
121993,810480
121993,868919
121993,960387
121993,744927
121993,592990
121993,614854
121993,803941
121993,977101
121993,879043
121993,385230
121993,148727
121993,301761
121993,190939
121993,778556
121993,572348
121993,943013
121993,165437
121993,231464
121993,620402
121993,644054
121993,882919
121993,755110
121993,952072
121993,864032
121993,657458
121993,247294
121993,58843
121993,338273
121993,583028
121993,267180
121993,696301
121993,920317
121993,122987
121993,619117
121993,522121
121993,289092
121993,975679
121993,486463
121993,506895
121993,428966
121993,781951
121993,650241
121993,891450
121993,390476
121993,337881
121993,953233
121993,736820
121993,782062
121993,592149
121993,357279
121993,238093
121993,713716
121993,604522
121993,286032
121993,914987
121993,437399
121993,541470
121993,337218
121993,20791
121993,374988
121993,747027
121993,52210
121993,718654
121993,251036
121993,792716
121993,671607
121993,266339
121993,900692
121993,126920
121993,26323
121993,570428
121993,793661
121993,897024
121993,976867
121993,465733
121993,336510
121993,670449
121993,360863
121993,681882
121993,438115
121993,120804
121993,972617
121993,68239
121993,544948
121993,491328
121993,981212
121993,300027
121993,257384
121993,342872
121993,441189
121993,810928
121993,448177
121993,218903
121993,16447
121993,493075
121993,408500
121993,958269
121993,251619
121993,822306
121993,607948
121993,86174
121993,10401
121993,91582
121993,92545
121993,467206
121993,746772
121993,259928
121993,411195
121993,723421
121993,820984
121993,933940
121993,979191
121993,169540
121993,741024
121993,141590
121993,189407
121993,902707
121993,126623
121993,24543
121993,999257
121993,273677
121993,50406
121993,866163
121993,23548
121993,499572
121993,843493
121993,340665
121993,956612
121993,396547
121993,368071
121993,812987
121993,616718
121993,139263
121993,422715
121993,682178
121993,75950
121993,24243
121993,536421
121993,318557
121993,104230
121993,656681
121993,973833
121993,293233
121993,939831
121993,192618
121993,709170
121993,568194
121993,636704
121993,281491
121993,117219
121993,660763
121993,523173
121993,179236
121993,114018
121993,977456
121993,733058
121993,366728
121993,868256
121993,131194
121993,518166
121993,143769
121993,281271
121993,610977
121993,582011
121993,620291
121993,132806
121993,344841
121993,789048
121993,315234
121993,585033
121993,120610
121993,919306
121993,635928
121993,827890
121993,553849
121993,289673
121993,450289
121993,435629
121993,920071
121993,864096
121993,856075
121993,642176
121993,373976
121993,236302
121993,580785
121993,603886
121993,649029
121993,368371
121993,564379
121993,560107
121993,517043
121993,676890
121993,203462
121993,218435
121993,934626
121993,1296
121993,129037
121993,185845
121993,956550
121993,720599
121993,307672
121993,295310
121993,192994
121993,322050
121993,599397
121993,156025
121993,191813
121993,425444
121993,847065
121993,258212
121993,673455
121993,142700
121993,528869
121993,542317
121993,245303
121993,11786
121993,503368
121993,271163
121993,681581
121993,310211
121993,615967
121993,964891
121993,14955
121993,193081
121993,599017
121993,464732
121993,758730
121993,582331
121993,573899
121993,207574
121993,604681
121993,424730
121993,935261
121993,241995
121993,332642
121993,59545
121993,309515
121993,413254
121993,547985
121993,751514
121993,267920
121993,74075
121993,496246
121993,322992
121993,860477
121993,276822
121993,394116
121993,678145
121993,844155
121993,133488
121993,259053
121993,132374
121993,253060
121993,998889
121993,485849
121993,601205
121993,711369
121993,113103
121993,53001
121993,426508
121993,204436
121993,559856
121993,41675
121993,585388
121993,778002
121993,444412
121993,872188
121993,759055
121993,193605
121993,381105
121993,326569
121993,246195
121993,775693
121993,119857
121993,326026
121993,230018
121993,247500
121993,153657
121993,198130
121993,308466
121993,590916
121993,758971
121993,372053
121993,455239
121993,442178
121993,669947
121993,298471
121993,414773
121993,340945
121993,922061
121993,323949
121993,646454
121993,224981
121993,18939
121993,952514
121993,23687
121993,441596
121993,390880
121993,425778
121993,275809
121993,577941
121993,984544
121993,369964
121993,371099
121993,552198
121993,631892
121993,811568
121993,920392
121993,874779
121993,863497
121993,222032
121993,407074
121993,632823
121993,195400
121993,877016
121993,929192
121993,939768
121993,566292
121993,841269
121993,885755
121993,554908
121993,354921
121993,473127
121993,575394
121993,154207
121993,471221
121993,778502
121993,99697
121993,178700
121993,449321
121993,196733
121993,645177
121993,980023
121993,557360
121993,181486
121993,949481
121993,703729
121993,233233
121993,953133
121993,143641
121993,84151
121993,376144
121993,786042
121993,899932
121993,722112
121993,813091
121993,809233
121993,51524
121993,711562
121993,147759
121993,201741
121993,521474
121993,312510
121993,671939
121993,249991
121993,148574
121993,988222
121993,969658
121993,978878
121993,144205
121993,409681
121993,789552
121993,520981
121993,730288
121993,596006
121993,861249
121993,216664
121993,98985
121993,999419
121993,921511
121993,258838
121993,331616
121993,366645
121993,411374
121993,863064
121993,486858
121993,605088
121993,593892
121993,177456
121993,50481
121993,636955
121993,118993
121993,924936
121993,34917
121993,944609
121993,709773
121993,624537
121993,42608
121993,795696
121993,475462
121993,365532
121993,271424
121993,574428
121993,822235
121993,181138
121993,307457
121993,595875
121993,181247
121993,348246
121993,134906
121993,497303
121993,447697
121993,250275
121993,440553
121993,260973
121993,349839
121993,396278
121993,67249
121993,82887
121993,48219
121993,304885
121993,468405
121993,406894
121993,554797
121993,361317
121993,945994
121993,90841
121993,78199
121993,318525
121993,42826
121993,139787
121993,837176
121993,826644
121993,491008
121993,574176
121993,458129
121993,22916
121993,431180
121993,975940
121993,399825
121993,388509
121993,791483
121993,456628
121993,919259
121993,602878
121993,872470
121993,957446
121993,751354
121993,151810
121993,828400
121993,472320
121993,577537
121993,725294
121993,422206
121993,187520
121993,639052
121993,772553
121993,852418
121993,595393
121993,387257
121993,606134
121993,220568
121993,727549
121993,567581
121993,974903
121993,50158
121993,797565
121993,949583
121993,131447
121993,833214
121993,220851
121993,900085
121993,655300
121993,355486
121993,600390
121993,27485
121993,768308
121993,822156
121993,997963
121993,422497
121993,154247
121993,768955
121993,992960
121993,897710
121993,625676
121993,771534
121993,125569
121993,187760
121993,426043
121993,825074
121993,712527
121993,39987
121993,95057
121993,968948
121993,578478
121993,816470
121993,811006
121993,124853
121993,770447
121993,68537
121993,448979
121993,759576
121993,995714
121993,130916
121993,49877
121993,469048
121993,135231
121993,706820
121993,294498
121993,887028
121993,340822
121993,450032
121993,907265
121993,89952
121993,552961
121993,189835
121993,980191
121993,537883
121993,394682
121993,48049
121993,976531
121993,637933
121993,251074
121993,326494
121993,873988
121993,554393
121993,293733
121993,304874
121993,351287
121993,144075
121993,792411
121993,881927
121993,479911
121993,586336
